accession,seq_len,epitope_density,n_epitope_residues,model_family,method,auroc,auprc,precision_at_k
P00630,167,0.8023952095808383,134,Baseline (04),random_mean,0.503116236996834,0.8087994883468048,0.8030596923828125
P01012,386,0.4481865284974093,173,Baseline (04),attention_weights,0.3629135118999159,0.3688300100687998,0.3468208014965057
P01012,386,0.4481865284974093,173,Baseline (04),integrated_gradients,0.6730983201715108,0.6795601649538673,0.589595377445221
P01012,386,0.4481865284974093,173,Baseline (04),random_mean,0.5065157806181986,0.4601370233692283,0.451791909635067
A0ABQ9K8B4,208,0.5480769230769231,114,Baseline (04),attention_weights,0.4750839865621501,0.5190778848671356,0.5438596606254578
A0ABQ9K8B4,208,0.5480769230769231,114,Baseline (04),integrated_gradients,0.398749533407988,0.5146799193031233,0.4649122953414917
A0ABQ9K8B4,208,0.5480769230769231,114,Baseline (04),random_mean,0.5036011571481896,0.564259606278736,0.5504385951161385
O65318,276,0.5869565217391305,162,Baseline (04),attention_weights,0.4173705869612302,0.53338580268806,0.5493826866149902
O65318,276,0.5869565217391305,162,Baseline (04),integrated_gradients,0.3025232835174355,0.4604794408662859,0.4691357910633087
O65318,276,0.5869565217391305,162,Baseline (04),random_mean,0.4995716915746155,0.59544985215512,0.5879012382030487
Q09097,43,0.5581395348837209,24,Baseline (04),attention_weights,0.3706140350877193,0.4700491129594731,0.4583333432674408
Q09097,43,0.5581395348837209,24,Baseline (04),integrated_gradients,0.6885964912280702,0.7643058645070017,0.625
Q09097,43,0.5581395348837209,24,Baseline (04),random_mean,0.5054605263157895,0.5981778302890016,0.5575000041723251
Q96VP3,108,0.8703703703703703,94,Baseline (04),attention_weights,0.5448328267477204,0.8563830022348603,0.8829787373542786
Q96VP3,108,0.8703703703703703,94,Baseline (04),integrated_gradients,0.5121580547112462,0.8424567278684439,0.9042553305625916
Q96VP3,108,0.8703703703703703,94,Baseline (04),random_mean,0.5052735562310031,0.876956263754482,0.8709574621915818
O81341,312,0.3525641025641026,110,Baseline (04),attention_weights,0.311971197119712,0.2568072846804147,0.1181818172335624
O81341,312,0.3525641025641026,110,Baseline (04),integrated_gradients,0.3378037803780378,0.262625314657151,0.1909090876579284
O81341,312,0.3525641025641026,110,Baseline (04),random_mean,0.4982659765976597,0.3626250468127195,0.3540909087657928
Q40960,312,0.5897435897435898,184,Baseline (04),attention_weights,0.4179262907608695,0.535229537768661,0.5489130616188049
Q40960,312,0.5897435897435898,184,Baseline (04),integrated_gradients,0.4257387907608696,0.5326379490764122,0.570652186870575
Q40960,312,0.5897435897435898,184,Baseline (04),random_mean,0.5018215013586956,0.5975546986915381,0.5904347801208496
Q9AT26,275,0.1636363636363636,45,Baseline (04),attention_weights,0.3779710144927536,0.1287855820860055,0.0444444455206394
Q9AT26,275,0.1636363636363636,45,Baseline (04),integrated_gradients,0.4171980676328503,0.1327240733815058,0.0444444455206394
Q9AT26,275,0.1636363636363636,45,Baseline (04),random_mean,0.4924521739130435,0.1750510667970745,0.160666670911014
P43214,122,0.4508196721311475,55,Baseline (04),attention_weights,0.5172320217096337,0.5236491150953742,0.4363636374473572
P43214,122,0.4508196721311475,55,Baseline (04),integrated_gradients,0.6008141112618723,0.5203920722661712,0.5636363625526428
P43214,122,0.4508196721311475,55,Baseline (04),random_mean,0.5097503392130257,0.4764836745197586,0.4572727268934249
Q7M1X6,32,0.53125,17,Baseline (04),attention_weights,0.3803921568627451,0.4752976097933168,0.4705882370471954
Q7M1X6,32,0.53125,17,Baseline (04),integrated_gradients,0.4627450980392157,0.5305598752902747,0.4705882370471954
Q7M1X6,32,0.53125,17,Baseline (04),random_mean,0.4921960784313726,0.5737831730940608,0.5288235473632813
Q71SP0,157,0.3630573248407643,57,Baseline (04),attention_weights,0.5547368421052631,0.5323185842356609,0.4210526347160339
Q71SP0,157,0.3630573248407643,57,Baseline (04),integrated_gradients,0.5066666666666666,0.3952377635388884,0.4210526347160339
Q71SP0,157,0.3630573248407643,57,Baseline (04),random_mean,0.5003719298245614,0.379917709281329,0.3666666662693024
Q17ST3,339,0.3215339233038348,109,Baseline (04),attention_weights,0.4142401276426007,0.2680873672551739,0.2385321110486984
Q17ST3,339,0.3215339233038348,109,Baseline (04),integrated_gradients,0.4745113681691264,0.2997931743810464,0.2477064281702041
Q17ST3,339,0.3215339233038348,109,Baseline (04),random_mean,0.4965133625847626,0.3299885034292345,0.3191743120551109
P56164,320,0.203125,65,Baseline (04),attention_weights,0.269079939668175,0.1348689466100733,0.0307692307978868
P56164,320,0.203125,65,Baseline (04),integrated_gradients,0.3060633484162895,0.1416119750647239,0.0153846153989434
P56164,320,0.203125,65,Baseline (04),random_mean,0.4946666666666666,0.2133094526807248,0.1975384646654129
Q40240,307,0.1465798045602606,45,Baseline (04),attention_weights,0.3541136556403732,0.1081595383378421,0.0222222227603197
Q40240,307,0.1465798045602606,45,Baseline (04),integrated_gradients,0.4076335877862595,0.1162733038422705,0.0222222227603197
Q40240,307,0.1465798045602606,45,Baseline (04),random_mean,0.498852417302799,0.1594546437822319,0.1473333371430635
Q9FPR0,303,0.3234323432343234,98,Baseline (04),attention_weights,0.282429069188651,0.2254939463523504,0.0714285746216774
Q9FPR0,303,0.3234323432343234,98,Baseline (04),integrated_gradients,0.4235440517670482,0.2730763684252549,0.2755101919174194
Q9FPR0,303,0.3234323432343234,98,Baseline (04),random_mean,0.5049303135888502,0.3393411523025484,0.3293877562880516
Q40237,339,0.4572271386430678,155,Baseline (04),attention_weights,0.3444600280504908,0.3873728571087789,0.3032258152961731
Q40237,339,0.4572271386430678,155,Baseline (04),integrated_gradients,0.510273492286115,0.4725532744516978,0.4903225898742676
Q40237,339,0.4572271386430678,155,Baseline (04),random_mean,0.5000399719495091,0.4650072714339985,0.4588387084007263
P82946,55,0.2727272727272727,15,Baseline (04),attention_weights,0.4916666666666666,0.3253325446142124,0.2000000029802322
P82946,55,0.2727272727272727,15,Baseline (04),integrated_gradients,0.7050000000000001,0.5045293204747855,0.4666666686534881
P82946,55,0.2727272727272727,15,Baseline (04),random_mean,0.50255,0.3289678956166253,0.281333342269063
Q1M2P5,131,0.3816793893129771,50,Baseline (04),attention_weights,0.4098765432098765,0.3196168552612675,0.2800000011920929
Q1M2P5,131,0.3816793893129771,50,Baseline (04),integrated_gradients,0.5649382716049383,0.4427746521269693,0.4399999976158142
Q1M2P5,131,0.3816793893129771,50,Baseline (04),random_mean,0.5011580246913581,0.4001162434341844,0.385200001001358
P43187,205,0.073170731707317,15,Baseline (04),attention_weights,0.4715789473684211,0.0783791051238485,0.0666666701436042
P43187,205,0.073170731707317,15,Baseline (04),integrated_gradients,0.1105263157894737,0.0426249218618334,0.0
P43187,205,0.073170731707317,15,Baseline (04),random_mean,0.5042175438596491,0.0974433969402376,0.0666666696220636
P10414,73,0.2054794520547945,15,Baseline (04),attention_weights,0.4988505747126436,0.2680703970724953,0.1333333402872085
P10414,73,0.2054794520547945,15,Baseline (04),integrated_gradients,0.5183908045977011,0.3079664216677438,0.2666666805744171
P10414,73,0.2054794520547945,15,Baseline (04),random_mean,0.4953333333333333,0.2458122996855253,0.2073333403468132
Q94424,176,0.1704545454545454,30,Baseline (04),attention_weights,0.3988584474885845,0.1396433624830925,0.0333333350718021
Q94424,176,0.1704545454545454,30,Baseline (04),integrated_gradients,0.4993150684931506,0.2420274295228396,0.2000000029802322
Q94424,176,0.1704545454545454,30,Baseline (04),random_mean,0.5036712328767123,0.1940864932753251,0.175000004991889
L7N6F8,90,0.6222222222222222,56,Baseline (04),attention_weights,0.4380252100840336,0.5945843608191084,0.5714285969734192
L7N6F8,90,0.6222222222222222,56,Baseline (04),integrated_gradients,0.4185924369747898,0.5831135380133303,0.625
L7N6F8,90,0.6222222222222222,56,Baseline (04),random_mean,0.5040598739495799,0.6415727271952157,0.6216071456670761
O23972,264,0.0984848484848484,26,Baseline (04),attention_weights,0.3474466709760827,0.0724130957278388,0.0
O23972,264,0.0984848484848484,26,Baseline (04),integrated_gradients,0.4458629605688429,0.0889823012151466,0.0769230797886848
O23972,264,0.0984848484848484,26,Baseline (04),random_mean,0.4878733031674208,0.1136974420959878,0.0896153866127133
A0A8I6Y8H3,290,0.0448275862068965,13,Baseline (04),attention_weights,0.5012496528742016,0.0485186822437342,0.0
A0A8I6Y8H3,290,0.0448275862068965,13,Baseline (04),integrated_gradients,0.5168008886420439,0.0534829310140146,0.0
A0A8I6Y8H3,290,0.0448275862068965,13,Baseline (04),random_mean,0.4820216606498195,0.0605468305306456,0.0500000016391277
Q93WP9,290,0.1655172413793103,48,Baseline (04),attention_weights,0.2933884297520661,0.1127662802881498,0.020833333954215
Q93WP9,290,0.1655172413793103,48,Baseline (04),integrated_gradients,0.3198174931129477,0.1163493413545536,0.020833333954215
Q93WP9,290,0.1655172413793103,48,Baseline (04),random_mean,0.4967605027548208,0.1786473324660287,0.167291666790843
K6Z7N7,151,0.2450331125827814,37,Baseline (04),attention_weights,0.3383119962067331,0.1830623987366153,0.1351351290941238
K6Z7N7,151,0.2450331125827814,37,Baseline (04),integrated_gradients,0.3698435277382645,0.1885224802626627,0.0540540553629398
K6Z7N7,151,0.2450331125827814,37,Baseline (04),random_mean,0.4974087245139877,0.2699833519399142,0.2451351353153586
K7AKU0,380,0.1184210526315789,45,Baseline (04),attention_weights,0.4409950248756218,0.1042889351322206,0.0888888910412788
K7AKU0,380,0.1184210526315789,45,Baseline (04),integrated_gradients,0.6588391376451077,0.229232322842767,0.2666666805744171
K7AKU0,380,0.1184210526315789,45,Baseline (04),random_mean,0.4974533996683249,0.1298897239660841,0.1202222257107496
K7AES0,374,0.2967914438502674,111,Baseline (04),attention_weights,0.3906073373753982,0.2679291548756249,0.2522522509098053
K7AES0,374,0.2967914438502674,111,Baseline (04),integrated_gradients,0.6523824204432569,0.504874018952084,0.4324324429035187
K7AES0,374,0.2967914438502674,111,Baseline (04),random_mean,0.5007738156407359,0.3068910303901735,0.2999099078774452
K7B086,246,0.2642276422764227,65,Baseline (04),attention_weights,0.5523161920951976,0.283360435329034,0.2923077046871185
K7B086,246,0.2642276422764227,65,Baseline (04),integrated_gradients,0.2798980025499362,0.1815071229077674,0.0923076942563057
K7B086,246,0.2642276422764227,65,Baseline (04),random_mean,0.5023229919252019,0.2774709272795251,0.2649230849742889
K6Z6I9,434,0.1382488479262673,60,Baseline (04),attention_weights,0.3491532976827095,0.0999989483762206,0.016666667535901
K6Z6I9,434,0.1382488479262673,60,Baseline (04),integrated_gradients,0.6186274509803922,0.1744594676833535,0.1500000059604644
K6Z6I9,434,0.1382488479262673,60,Baseline (04),random_mean,0.5057295008912656,0.1530934134386292,0.1471666704863309
K6ZY35,71,0.704225352112676,50,Baseline (04),attention_weights,0.4533333333333333,0.6884776183544847,0.6600000262260437
K6ZY35,71,0.704225352112676,50,Baseline (04),integrated_gradients,0.3333333333333334,0.624245577247532,0.6600000262260437
K6ZY35,71,0.704225352112676,50,Baseline (04),random_mean,0.488704761904762,0.7188527859044233,0.7010000067949295
K7AFJ3,663,0.1131221719457013,75,Baseline (04),attention_weights,0.4915419501133787,0.1086186052437771,0.0666666701436042
K7AFJ3,663,0.1131221719457013,75,Baseline (04),integrated_gradients,0.5147845804988662,0.1457277557192466,0.1599999964237213
K7AFJ3,663,0.1131221719457013,75,Baseline (04),random_mean,0.5027145124716553,0.1217951908437473,0.1133333333954215
K6ZXS1,201,0.2985074626865671,60,Baseline (04),attention_weights,0.3600472813238771,0.2574950214359229,0.2166666686534881
K6ZXS1,201,0.2985074626865671,60,Baseline (04),integrated_gradients,0.4620567375886525,0.3210866229748496,0.3666666746139526
K6ZXS1,201,0.2985074626865671,60,Baseline (04),random_mean,0.4882304964539006,0.3060374196536466,0.2838333371281624
K7AJI4,83,0.3614457831325301,30,Baseline (04),attention_weights,0.5150943396226415,0.3844925990764942,0.2666666805744171
K7AJI4,83,0.3614457831325301,30,Baseline (04),integrated_gradients,0.40062893081761,0.319873530026616,0.3333333432674408
K7AJI4,83,0.3614457831325301,30,Baseline (04),random_mean,0.4968238993710692,0.3890708335516105,0.3650000077486038
K7B082,133,0.225563909774436,30,Baseline (04),attention_weights,0.2928802588996764,0.1625237801358275,0.0666666701436042
K7B082,133,0.225563909774436,30,Baseline (04),integrated_gradients,0.3216828478964401,0.1647667074081991,0.0333333350718021
K7B082,133,0.225563909774436,30,Baseline (04),random_mean,0.4943559870550162,0.2486664377826642,0.2170000056922435
K6ZY00,287,0.1777003484320557,51,Baseline (04),attention_weights,0.4405117979395148,0.1683593645205128,0.1568627506494522
K6ZY00,287,0.1777003484320557,51,Baseline (04),integrated_gradients,0.505317381189764,0.1755835189299379,0.1764705926179886
K6ZY00,287,0.1777003484320557,51,Baseline (04),random_mean,0.5018677301429046,0.1947804422851665,0.1792156909406185
K7AFA4,70,0.2142857142857142,15,Baseline (04),attention_weights,0.5466666666666666,0.2342950682501766,0.1333333402872085
K7AFA4,70,0.2142857142857142,15,Baseline (04),integrated_gradients,0.336969696969697,0.1651545184204883,0.0666666701436042
K7AFA4,70,0.2142857142857142,15,Baseline (04),random_mean,0.492230303030303,0.2506403329599587,0.2013333405554294
K7AJI8,111,0.1351351351351351,15,Baseline (04),attention_weights,0.3881944444444444,0.1176048596421206,0.0666666701436042
K7AJI8,111,0.1351351351351351,15,Baseline (04),integrated_gradients,0.2638888888888889,0.1034715541174814,0.0666666701436042
K7AJI8,111,0.1351351351351351,15,Baseline (04),random_mean,0.4980624999999999,0.1656962901867381,0.1260000046342611
K6ZY75,107,0.1401869158878504,15,Baseline (04),attention_weights,0.436231884057971,0.1229417702446054,0.0
K6ZY75,107,0.1401869158878504,15,Baseline (04),integrated_gradients,0.6326086956521739,0.1909529862478184,0.2000000029802322
K6ZY75,107,0.1401869158878504,15,Baseline (04),random_mean,0.5072173913043478,0.1772056918636229,0.1426666719466447
K6Z6R1,83,0.3614457831325301,30,Baseline (04),attention_weights,0.5132075471698113,0.3840325527835546,0.4333333373069763
K6Z6R1,83,0.3614457831325301,30,Baseline (04),integrated_gradients,0.259748427672956,0.258186035624969,0.1333333402872085
K6Z6R1,83,0.3614457831325301,30,Baseline (04),random_mean,0.4908301886792452,0.3847269810644407,0.3503333410620689
K7AEU1,437,0.034324942791762,15,Baseline (04),attention_weights,0.3864139020537125,0.029232236877409,0.0
K7AEU1,437,0.034324942791762,15,Baseline (04),integrated_gradients,0.5606635071090047,0.0495058021268491,0.0
K7AEU1,437,0.034324942791762,15,Baseline (04),random_mean,0.5141216429699842,0.0477484921812312,0.0393333351612091
V5LU01,386,0.3911917098445596,151,Baseline (04),attention_weights,0.4475693955192334,0.3847128822186961,0.3509933650493622
V5LU01,386,0.3911917098445596,151,Baseline (04),integrated_gradients,0.5696773284486403,0.492593872945865,0.4503311216831207
V5LU01,386,0.3911917098445596,151,Baseline (04),random_mean,0.5026585881358321,0.4017114756851026,0.393841058909893
A0A140KPR6,343,0.4489795918367347,154,Baseline (04),attention_weights,0.4748161891019034,0.4470756598786269,0.4350649416446686
A0A140KPR6,343,0.4489795918367347,154,Baseline (04),integrated_gradients,0.5269016697588126,0.493836166148919,0.4610389471054077
A0A140KPR6,343,0.4489795918367347,154,Baseline (04),random_mean,0.4999226963512679,0.4568595923744912,0.4479870119690895
A0A9D4SG87,490,0.0612244897959183,30,Baseline (04),attention_weights,0.4334782608695652,0.0544614664314055,0.0666666701436042
A0A9D4SG87,490,0.0612244897959183,30,Baseline (04),integrated_gradients,0.5221014492753624,0.0716785026661762,0.0666666701436042
A0A9D4SG87,490,0.0612244897959183,30,Baseline (04),random_mean,0.5033000000000001,0.0731451990628047,0.0653333359584212
A0A6P6YF71,188,0.2925531914893617,55,Baseline (04),attention_weights,0.5483253588516747,0.3334531916392458,0.3090909123420715
A0A6P6YF71,188,0.2925531914893617,55,Baseline (04),integrated_gradients,0.38796992481203,0.2373210488318879,0.1636363565921783
A0A6P6YF71,188,0.2925531914893617,55,Baseline (04),random_mean,0.5070827067669174,0.3169347299723569,0.3003636339306831
A0A9D4NSS2,643,0.1632970451010886,105,Baseline (04),attention_weights,0.5508585590369978,0.1902713047884039,0.2000000029802322
A0A9D4NSS2,643,0.1632970451010886,105,Baseline (04),integrated_gradients,0.4753584705257568,0.1536537869885685,0.152380958199501
A0A9D4NSS2,643,0.1632970451010886,105,Baseline (04),random_mean,0.4983913967073818,0.1705370384534129,0.1623809569329023
A0A922HZT4,253,0.3359683794466403,85,Baseline (04),attention_weights,0.5081232492997199,0.325337950080737,0.3294117748737335
A0A922HZT4,253,0.3359683794466403,85,Baseline (04),integrated_gradients,0.3991596638655462,0.2724818848627086,0.2588235437870025
A0A922HZT4,253,0.3359683794466403,85,Baseline (04),random_mean,0.4993515406162465,0.3521930029443008,0.3322353036701679
A0A6P6XZL9,125,0.184,23,Baseline (04),attention_weights,0.3022165387894288,0.1327671317349338,0.0869565233588218
A0A6P6XZL9,125,0.184,23,Baseline (04),integrated_gradients,0.3286445012787723,0.1376411899218999,0.0869565233588218
A0A6P6XZL9,125,0.184,23,Baseline (04),random_mean,0.5029156010230179,0.213404275656756,0.1804347813501954
A0A922LAY9,571,0.0612959719789842,35,Baseline (04),attention_weights,0.505223880597015,0.0666489364600325,0.0571428574621677
A0A922LAY9,571,0.0612959719789842,35,Baseline (04),integrated_gradients,0.6367803837953092,0.0908465050205283,0.0857142880558967
A0A922LAY9,571,0.0612959719789842,35,Baseline (04),random_mean,0.4985735607675905,0.0733822263487394,0.0691428583487868
A0A5J6DDQ3,272,0.0551470588235294,15,Baseline (04),attention_weights,0.3673151750972762,0.0435541500864021,0.0
A0A5J6DDQ3,272,0.0551470588235294,15,Baseline (04),integrated_gradients,0.37094682230869,0.0504698384466627,0.0666666701436042
A0A5J6DDQ3,272,0.0551470588235294,15,Baseline (04),random_mean,0.4955071335927367,0.0707510163243663,0.0580000029504299
A0A411P9B7,250,0.08,20,Baseline (04),attention_weights,0.0819565217391304,0.0449968323702782,0.0
A0A411P9B7,250,0.08,20,Baseline (04),integrated_gradients,0.5995652173913044,0.0964704611665223,0.050000000745058
A0A411P9B7,250,0.08,20,Baseline (04),random_mean,0.4996891304347827,0.0994646058599316,0.0775000014901161
Q8RYC0,306,0.4444444444444444,136,Baseline (04),attention_weights,0.4850778546712803,0.4148623591907371,0.4558823406696319
Q8RYC0,306,0.4444444444444444,136,Baseline (04),integrated_gradients,0.383910034602076,0.3610718895679263,0.3970588147640228
Q8RYC0,306,0.4444444444444444,136,Baseline (04),random_mean,0.4936085640138408,0.4473211259705392,0.4407352927327156
Q91X17,642,0.0545171339563862,35,Baseline (04),attention_weights,0.5863026594492823,0.0695614130200911,0.0571428574621677
Q91X17,642,0.0545171339563862,35,Baseline (04),integrated_gradients,0.6575664862320546,0.0755657571771498,0.0285714287310838
Q91X17,642,0.0545171339563862,35,Baseline (04),random_mean,0.5041981642739468,0.065033908807389,0.053142857979983
P02668,190,0.1578947368421052,30,Baseline (04),attention_weights,0.4266666666666666,0.13132621035492,0.0333333350718021
P02668,190,0.1578947368421052,30,Baseline (04),integrated_gradients,0.5674999999999999,0.1826994624189069,0.2000000029802322
P02668,190,0.1578947368421052,30,Baseline (04),random_mean,0.498790625,0.1782861878044128,0.159666671231389
Q9ET47,871,0.0206659012629161,18,Baseline (04),attention_weights,0.7594112283444054,0.0442586377858256,0.0
Q9ET47,871,0.0206659012629161,18,Baseline (04),integrated_gradients,0.6429594893838739,0.0285504674313484,0.0
Q9ET47,871,0.0206659012629161,18,Baseline (04),random_mean,0.498734531718119,0.0259885671287784,0.0150000001117587
P13634,261,0.0498084291187739,13,Baseline (04),attention_weights,0.4692928039702233,0.055381564189026,0.0769230797886848
P13634,261,0.0498084291187739,13,Baseline (04),integrated_gradients,0.2462779156327543,0.0372108409120456,0.0769230797886848
P13634,261,0.0498084291187739,13,Baseline (04),random_mean,0.5088430521091811,0.0732808272148241,0.0630769253522157
A2BHD2,171,0.087719298245614,15,Baseline (04),attention_weights,0.3987179487179487,0.0925014772722002,0.1333333402872085
A2BHD2,171,0.087719298245614,15,Baseline (04),integrated_gradients,0.3303418803418804,0.0649201069765054,0.0
A2BHD2,171,0.087719298245614,15,Baseline (04),random_mean,0.486042735042735,0.107457647553071,0.0800000035017728
A0A482E933,221,0.085972850678733,19,Baseline (04),attention_weights,0.4233976029181865,0.0752672125347015,0.0526315793395042
A0A482E933,221,0.085972850678733,19,Baseline (04),integrated_gradients,0.5458572173006774,0.0978822037769818,0.0526315793395042
A0A482E933,221,0.085972850678733,19,Baseline (04),random_mean,0.4997238144867117,0.1080315544258657,0.0873684204369783
Q40963,284,0.5492957746478874,156,MTL (06 top1_unfrozen),residue_head,0.8057892628205128,0.8288873574043019,0.7435897588729858
Q40963,284,0.5492957746478874,156,MTL (06 top1_unfrozen),attention_weights,0.3005809294871794,0.4245119177345923,0.4423076808452606
Q40963,284,0.5492957746478874,156,MTL (06 top1_unfrozen),integrated_gradients,0.3602764423076923,0.4457686913517485,0.4743589758872986
Q40963,284,0.5492957746478874,156,MTL (06 top1_unfrozen),random_mean,0.4989758613782051,0.5585535759805507,0.5489102590084076
Q9XF24,301,0.6478405315614618,195,MTL (06 top1_unfrozen),residue_head,0.947218190614417,0.9629121410760422,0.9179487228393556
Q9XF24,301,0.6478405315614618,195,MTL (06 top1_unfrozen),attention_weights,0.1857281083696177,0.4769220983633272,0.5179487466812134
Q9XF24,301,0.6478405315614618,195,MTL (06 top1_unfrozen),integrated_gradients,0.3696178035800677,0.5377475608810101,0.6153846383094788
Q9XF24,301,0.6478405315614618,195,MTL (06 top1_unfrozen),random_mean,0.4958030962747943,0.6514207303730469,0.6447692519426346
Q40962,286,0.513986013986014,147,MTL (06 top1_unfrozen),residue_head,0.688151519600646,0.6846760591633302,0.6190476417541504
Q40962,286,0.513986013986014,147,MTL (06 top1_unfrozen),attention_weights,0.3418489698037488,0.4058175938463819,0.3945578336715698
Q40962,286,0.513986013986014,147,MTL (06 top1_unfrozen),integrated_gradients,0.3786521802965791,0.4180879288915745,0.4557823240756988
Q40962,286,0.513986013986014,147,MTL (06 top1_unfrozen),random_mean,0.5018244995840062,0.5220885517025073,0.5169387766718865
P22286,307,0.749185667752443,230,MTL (06 top1_unfrozen),residue_head,0.7760022586109543,0.8378423136174649,0.873913049697876
P22286,307,0.749185667752443,230,MTL (06 top1_unfrozen),attention_weights,0.2633540372670808,0.6147898914667062,0.708695650100708
P22286,307,0.749185667752443,230,MTL (06 top1_unfrozen),integrated_gradients,0.3265386787125917,0.6301967488866256,0.7347826361656189
P22286,307,0.749185667752443,230,MTL (06 top1_unfrozen),random_mean,0.4953608130999435,0.7512349090548247,0.7481304335594178
A0A6A6KLF9,151,0.9668874172185432,146,MTL (06 top1_unfrozen),residue_head,0.3945205479452054,0.964988367927388,0.965753436088562
A0A6A6KLF9,151,0.9668874172185432,146,MTL (06 top1_unfrozen),attention_weights,0.6561643835616439,0.9839310292129492,0.9726027250289916
A0A6A6KLF9,151,0.9668874172185432,146,MTL (06 top1_unfrozen),integrated_gradients,0.0863013698630136,0.9246890883511636,0.965753436088562
A0A6A6KLF9,151,0.9668874172185432,146,MTL (06 top1_unfrozen),random_mean,0.5031917808219178,0.9671901898472218,0.96705480158329
O81342,295,0.6,177,MTL (06 top1_unfrozen),residue_head,0.8320406013597625,0.8653033537515926,0.7966101765632629
O81342,295,0.6,177,MTL (06 top1_unfrozen),attention_weights,0.4004596380350473,0.5324704612141908,0.5480226278305054
O81342,295,0.6,177,MTL (06 top1_unfrozen),integrated_gradients,0.2836349707938331,0.4646048807222648,0.4858756959438324
O81342,295,0.6,177,MTL (06 top1_unfrozen),random_mean,0.4969137221105046,0.6062115098821641,0.598022598028183
A0A834K244,251,0.549800796812749,138,MTL (06 top1_unfrozen),residue_head,0.5667564447864564,0.597137181966632,0.5724637508392334
